judgmentId,partidipantId,approach,rbase,rv,answer,correctans,rL,rR
40,ie1iuoeo,below,0.3,0.19,R,R,0.19,0.3
41,ie1iuoeo,below,0.3,0.2,R,L,0.3,0.2
42,ie1iuoeo,below,0.3,0.17,L,L,0.3,0.17
43,ie1iuoeo,below,0.3,0.18,L,L,0.3,0.18
44,ie1iuoeo,below,0.3,0.19,R,R,0.19,0.3
45,ie1iuoeo,below,0.3,0.2,R,R,0.2,0.3
46,ie1iuoeo,below,0.3,0.21,R,L,0.3,0.21
47,ie1iuoeo,below,0.3,0.18,R,R,0.18,0.3
48,ie1iuoeo,below,0.3,0.19,R,L,0.3,0.19
49,ie1iuoeo,below,0.3,0.16,L,L,0.3,0.16
50,ie1iuoeo,below,0.3,0.17,L,R,0.17,0.3
1,ie1iuoeo,below,0.6,0.5,R,R,0.5,0.6
2,ie1iuoeo,below,0.6,0.51,L,L,0.6,0.51
3,ie1iuoeo,below,0.6,0.52,L,L,0.6,0.52
4,ie1iuoeo,below,0.6,0.53,L,L,0.6,0.53
5,ie1iuoeo,below,0.6,0.54,R,R,0.54,0.6
6,ie1iuoeo,below,0.6,0.55,L,L,0.6,0.55
7,ie1iuoeo,below,0.6,0.56,L,L,0.6,0.56
8,ie1iuoeo,below,0.6,0.57,L,R,0.57,0.6
9,ie1iuoeo,below,0.6,0.54,R,R,0.54,0.6
10,ie1iuoeo,below,0.6,0.55,L,L,0.6,0.55
11,ie1iuoeo,below,0.6,0.56,R,R,0.56,0.6
12,ie1iuoeo,below,0.6,0.57,L,R,0.57,0.6
13,ie1iuoeo,below,0.6,0.54,L,L,0.6,0.54
14,ie1iuoeo,below,0.6,0.55,R,R,0.55,0.6
15,ie1iuoeo,below,0.6,0.56,L,L,0.6,0.56
16,ie1iuoeo,below,0.6,0.57,R,L,0.6,0.57
17,ie1iuoeo,below,0.6,0.54,R,R,0.54,0.6
18,ie1iuoeo,below,0.6,0.55,L,R,0.55,0.6
19,ie1iuoeo,below,0.6,0.52,R,L,0.6,0.52
20,ie1iuoeo,below,0.6,0.49,L,L,0.6,0.49
21,ie1iuoeo,below,0.6,0.5,R,R,0.5,0.6
22,ie1iuoeo,below,0.6,0.51,L,L,0.6,0.51
23,ie1iuoeo,below,0.6,0.52,R,R,0.52,0.6
24,ie1iuoeo,below,0.6,0.53,L,L,0.6,0.53
25,ie1iuoeo,below,0.6,0.54,R,L,0.6,0.54
26,ie1iuoeo,below,0.6,0.51,L,L,0.6,0.51
27,ie1iuoeo,below,0.6,0.52,R,R,0.52,0.6
28,ie1iuoeo,below,0.6,0.53,R,R,0.53,0.6
29,ie1iuoeo,below,0.6,0.54,R,R,0.54,0.6
30,ie1iuoeo,below,0.6,0.55,R,R,0.55,0.6
31,ie1iuoeo,below,0.6,0.56,R,R,0.56,0.6
32,ie1iuoeo,below,0.6,0.57,R,R,0.57,0.6
33,ie1iuoeo,below,0.6,0.58,R,R,0.58,0.6
34,ie1iuoeo,below,0.6,0.59,L,R,0.59,0.6
35,ie1iuoeo,below,0.6,0.56,R,R,0.56,0.6
36,ie1iuoeo,below,0.6,0.57,R,R,0.57,0.6
37,ie1iuoeo,below,0.6,0.58,L,L,0.6,0.58
38,ie1iuoeo,below,0.6,0.59,R,R,0.59,0.6
39,ie1iuoeo,below,0.6,0.59,R,R,0.59,0.6
40,ie1iuoeo,below,0.6,0.59,R,L,0.6,0.59
41,ie1iuoeo,below,0.6,0.56,R,R,0.56,0.6
42,ie1iuoeo,below,0.6,0.57,R,L,0.6,0.57
43,ie1iuoeo,below,0.6,0.54,R,L,0.6,0.54
44,ie1iuoeo,below,0.6,0.51,R,R,0.51,0.6
45,ie1iuoeo,below,0.6,0.52,L,L,0.6,0.52
46,ie1iuoeo,below,0.6,0.53,L,L,0.6,0.53
47,ie1iuoeo,below,0.6,0.54,L,L,0.6,0.54
48,ie1iuoeo,below,0.6,0.55,R,R,0.55,0.6
49,ie1iuoeo,below,0.6,0.56,R,R,0.56,0.6
50,ie1iuoeo,below,0.6,0.57,L,L,0.6,0.57
1,ie1iuoeo,above,0.3,0.4,R,R,0.3,0.4
2,ie1iuoeo,above,0.3,0.39,L,L,0.39,0.3
3,ie1iuoeo,above,0.3,0.38,L,L,0.38,0.3
4,ie1iuoeo,above,0.3,0.37,R,R,0.3,0.37
5,ie1iuoeo,above,0.3,0.36,L,L,0.36,0.3
6,ie1iuoeo,above,0.3,0.35,L,L,0.35,0.3
7,ie1iuoeo,above,0.3,0.34,L,R,0.3,0.34
8,ie1iuoeo,above,0.3,0.37,R,R,0.3,0.37
9,ie1iuoeo,above,0.3,0.36,L,L,0.36,0.3
10,ie1iuoeo,above,0.3,0.35,R,L,0.35,0.3
11,ie1iuoeo,above,0.3,0.38,R,L,0.38,0.3
12,ie1iuoeo,above,0.3,0.41,R,R,0.3,0.41
13,ie1iuoeo,above,0.3,0.4,R,R,0.3,0.4
14,ie1iuoeo,above,0.3,0.39,R,R,0.3,0.39
15,ie1iuoeo,above,0.3,0.38,R,L,0.38,0.3
16,ie1iuoeo,above,0.3,0.41,R,R,0.3,0.41
17,ie1iuoeo,above,0.3,0.4,R,L,0.4,0.3
18,ie1iuoeo,above,0.3,0.43,R,R,0.3,0.43
19,ie1iuoeo,above,0.3,0.42,R,R,0.3,0.42
20,ie1iuoeo,above,0.3,0.41,L,L,0.41,0.3
21,ie1iuoeo,above,0.3,0.4,R,R,0.3,0.4
22,ie1iuoeo,above,0.3,0.39,R,R,0.3,0.39
23,ie1iuoeo,above,0.3,0.38,R,R,0.3,0.38
24,ie1iuoeo,above,0.3,0.37,R,R,0.3,0.37
25,ie1iuoeo,above,0.3,0.36,R,L,0.36,0.3
26,ie1iuoeo,above,0.3,0.39,R,L,0.39,0.3
27,ie1iuoeo,above,0.3,0.42,R,R,0.3,0.42
28,ie1iuoeo,above,0.3,0.41,R,R,0.3,0.41
29,ie1iuoeo,above,0.3,0.4,L,L,0.4,0.3
30,ie1iuoeo,above,0.3,0.39,R,R,0.3,0.39
31,ie1iuoeo,above,0.3,0.38,R,R,0.3,0.38
32,ie1iuoeo,above,0.3,0.37,R,L,0.37,0.3
33,ie1iuoeo,above,0.3,0.4,L,L,0.4,0.3
34,ie1iuoeo,above,0.3,0.39,R,R,0.3,0.39
35,ie1iuoeo,above,0.3,0.38,R,L,0.38,0.3
36,ie1iuoeo,above,0.3,0.41,L,L,0.41,0.3
37,ie1iuoeo,above,0.3,0.4,R,R,0.3,0.4
38,ie1iuoeo,above,0.3,0.39,L,L,0.39,0.3
39,ie1iuoeo,above,0.3,0.38,L,R,0.3,0.38
40,ie1iuoeo,above,0.3,0.41,R,R,0.3,0.41
41,ie1iuoeo,above,0.3,0.4,R,R,0.3,0.4
42,ie1iuoeo,above,0.3,0.39,R,L,0.39,0.3
43,ie1iuoeo,above,0.3,0.42,R,L,0.42,0.3
44,ie1iuoeo,above,0.3,0.45,R,L,0.45,0.3
45,ie1iuoeo,above,0.3,0.48,L,L,0.48,0.3
46,ie1iuoeo,above,0.3,0.47,R,R,0.3,0.47
47,ie1iuoeo,above,0.3,0.46,R,R,0.3,0.46
48,ie1iuoeo,above,0.3,0.45,L,L,0.45,0.3
49,ie1iuoeo,above,0.3,0.44,L,L,0.44,0.3
50,ie1iuoeo,above,0.3,0.43,L,L,0.43,0.3
1,ie1iuoeo,above,0.6,0.7,L,L,0.7,0.6
2,ie1iuoeo,above,0.6,0.69,R,L,0.69,0.6
3,ie1iuoeo,above,0.6,0.72,R,R,0.6,0.72
4,ie1iuoeo,above,0.6,0.71,L,L,0.71,0.6
5,ie1iuoeo,above,0.6,0.7,L,L,0.7,0.6
6,ie1iuoeo,above,0.6,0.69,R,R,0.6,0.69
7,ie1iuoeo,above,0.6,0.68,R,R,0.6,0.68
8,ie1iuoeo,above,0.6,0.67,R,L,0.67,0.6
9,ie1iuoeo,above,0.6,0.7,L,L,0.7,0.6
10,ie1iuoeo,above,0.6,0.69,R,L,0.69,0.6
11,ie1iuoeo,above,0.6,0.72,R,R,0.6,0.72
12,ie1iuoeo,above,0.6,0.71,L,L,0.71,0.6
13,ie1iuoeo,above,0.6,0.7,R,R,0.6,0.7
14,ie1iuoeo,above,0.6,0.69,R,R,0.6,0.69
15,ie1iuoeo,above,0.6,0.68,R,R,0.6,0.68
16,ie1iuoeo,above,0.6,0.67,R,L,0.67,0.6
17,ie1iuoeo,above,0.6,0.7,R,R,0.6,0.7
18,ie1iuoeo,above,0.6,0.69,R,R,0.6,0.69
19,ie1iuoeo,above,0.6,0.68,R,R,0.6,0.68
20,ie1iuoeo,above,0.6,0.67,R,R,0.6,0.67
21,ie1iuoeo,above,0.6,0.66,R,R,0.6,0.66
22,ie1iuoeo,above,0.6,0.65,L,L,0.65,0.6
23,ie1iuoeo,above,0.6,0.64,R,R,0.6,0.64
24,ie1iuoeo,above,0.6,0.63,R,R,0.6,0.63
25,ie1iuoeo,above,0.6,0.62,L,R,0.6,0.62
26,ie1iuoeo,above,0.6,0.65,R,R,0.6,0.65
27,ie1iuoeo,above,0.6,0.64,R,L,0.64,0.6
28,ie1iuoeo,above,0.6,0.67,L,L,0.67,0.6
29,ie1iuoeo,above,0.6,0.66,R,R,0.6,0.66
30,ie1iuoeo,above,0.6,0.65,R,R,0.6,0.65
31,ie1iuoeo,above,0.6,0.64,L,L,0.64,0.6
32,ie1iuoeo,above,0.6,0.63,R,L,0.63,0.6
33,ie1iuoeo,above,0.6,0.66,R,R,0.6,0.66
34,ie1iuoeo,above,0.6,0.65,L,L,0.65,0.6
35,ie1iuoeo,above,0.6,0.64,R,R,0.6,0.64
36,ie1iuoeo,above,0.6,0.63,R,L,0.63,0.6
37,ie1iuoeo,above,0.6,0.66,R,R,0.6,0.66
38,ie1iuoeo,above,0.6,0.65,L,L,0.65,0.6
39,ie1iuoeo,above,0.6,0.64,R,R,0.6,0.64
40,ie1iuoeo,above,0.6,0.63,R,L,0.63,0.6
41,ie1iuoeo,above,0.6,0.66,L,L,0.66,0.6
42,ie1iuoeo,above,0.6,0.65,L,R,0.6,0.65
43,ie1iuoeo,above,0.6,0.68,R,R,0.6,0.68
44,ie1iuoeo,above,0.6,0.67,L,L,0.67,0.6
45,ie1iuoeo,above,0.6,0.66,L,L,0.66,0.6
46,ie1iuoeo,above,0.6,0.65,R,R,0.6,0.65
47,ie1iuoeo,above,0.6,0.64,R,L,0.64,0.6
48,ie1iuoeo,above,0.6,0.67,L,L,0.67,0.6
49,ie1iuoeo,above,0.6,0.66,R,R,0.6,0.66
50,ie1iuoeo,above,0.6,0.65,L,L,0.65,0.6
1,ie1iri1s,above,0.3,0.4,R,R,0.3,0.4
2,ie1iri1s,above,0.3,0.39,L,L,0.39,0.3
3,ie1iri1s,above,0.3,0.38,R,L,0.38,0.3
4,ie1iri1s,above,0.3,0.41,R,R,0.3,0.41
5,ie1iri1s,above,0.3,0.4,R,R,0.3,0.4
6,ie1iri1s,above,0.3,0.39,R,R,0.3,0.39
7,ie1iri1s,above,0.3,0.38,R,R,0.3,0.38
8,ie1iri1s,above,0.3,0.37,R,L,0.37,0.3
9,ie1iri1s,above,0.3,0.4,R,R,0.3,0.4
10,ie1iri1s,above,0.3,0.39,R,R,0.3,0.39
11,ie1iri1s,above,0.3,0.38,R,R,0.3,0.38
12,ie1iri1s,above,0.3,0.37,R,L,0.37,0.3
13,ie1iri1s,above,0.3,0.4,R,L,0.4,0.3
14,ie1iri1s,above,0.3,0.43,R,R,0.3,0.43
15,ie1iri1s,above,0.3,0.42,R,L,0.42,0.3
16,ie1iri1s,above,0.3,0.45,R,R,0.3,0.45
17,ie1iri1s,above,0.3,0.44,L,L,0.44,0.3
18,ie1iri1s,above,0.3,0.43,L,L,0.43,0.3
19,ie1iri1s,above,0.3,0.42,L,L,0.42,0.3
20,ie1iri1s,above,0.3,0.41,R,R,0.3,0.41
21,ie1iri1s,above,0.3,0.4,R,R,0.3,0.4
22,ie1iri1s,above,0.3,0.39,L,L,0.39,0.3
23,ie1iri1s,above,0.3,0.38,R,R,0.3,0.38
24,ie1iri1s,above,0.3,0.37,R,R,0.3,0.37
25,ie1iri1s,above,0.3,0.36,L,L,0.36,0.3
26,ie1iri1s,above,0.3,0.35,L,R,0.3,0.35
27,ie1iri1s,above,0.3,0.38,L,R,0.3,0.38
28,ie1iri1s,above,0.3,0.41,L,R,0.3,0.41
29,ie1iri1s,above,0.3,0.44,L,L,0.44,0.3
30,ie1iri1s,above,0.3,0.43,L,R,0.3,0.43
31,ie1iri1s,above,0.3,0.46,L,L,0.46,0.3
32,ie1iri1s,above,0.3,0.45,L,R,0.3,0.45
33,ie1iri1s,above,0.3,0.48,L,L,0.48,0.3
34,ie1iri1s,above,0.3,0.47,R,R,0.3,0.47
35,ie1iri1s,above,0.3,0.46,L,L,0.46,0.3
36,ie1iri1s,above,0.3,0.45,L,L,0.45,0.3
37,ie1iri1s,above,0.3,0.44,L,L,0.44,0.3
38,ie1iri1s,above,0.3,0.43,R,R,0.3,0.43
39,ie1iri1s,above,0.3,0.42,L,L,0.42,0.3
40,ie1iri1s,above,0.3,0.41,R,L,0.41,0.3
41,ie1iri1s,above,0.3,0.44,L,L,0.44,0.3
42,ie1iri1s,above,0.3,0.43,L,L,0.43,0.3
43,ie1iri1s,above,0.3,0.42,R,R,0.3,0.42
44,ie1iri1s,above,0.3,0.41,R,L,0.41,0.3
45,ie1iri1s,above,0.3,0.44,L,L,0.44,0.3
46,ie1iri1s,above,0.3,0.43,R,R,0.3,0.43
47,ie1iri1s,above,0.3,0.42,L,L,0.42,0.3
48,ie1iri1s,above,0.3,0.41,L,L,0.41,0.3
49,ie1iri1s,above,0.3,0.4,L,R,0.3,0.4
50,ie1iri1s,above,0.3,0.43,L,L,0.43,0.3
1,ie1iri1s,above,0.6,0.7,L,L,0.7,0.6
2,ie1iri1s,above,0.6,0.69,R,R,0.6,0.69
3,ie1iri1s,above,0.6,0.68,L,L,0.68,0.6
4,ie1iri1s,above,0.6,0.67,R,R,0.6,0.67
5,ie1iri1s,above,0.6,0.66,R,L,0.66,0.6
6,ie1iri1s,above,0.6,0.69,R,R,0.6,0.69
7,ie1iri1s,above,0.6,0.68,R,R,0.6,0.68
8,ie1iri1s,above,0.6,0.67,L,L,0.67,0.6
9,ie1iri1s,above,0.6,0.66,R,R,0.6,0.66
10,ie1iri1s,above,0.6,0.65,L,L,0.65,0.6
11,ie1iri1s,above,0.6,0.64,R,R,0.6,0.64
12,ie1iri1s,above,0.6,0.63,L,L,0.63,0.6
13,ie1iri1s,above,0.6,0.62,R,R,0.6,0.62
14,ie1iri1s,above,0.6,0.61,R,L,0.61,0.6
15,ie1iri1s,above,0.6,0.64,R,L,0.64,0.6
16,ie1iri1s,above,0.6,0.67,L,L,0.67,0.6
17,ie1iri1s,above,0.6,0.66,L,L,0.66,0.6
18,ie1iri1s,above,0.6,0.65,R,L,0.65,0.6
19,ie1iri1s,above,0.6,0.68,L,L,0.68,0.6
20,ie1iri1s,above,0.6,0.67,R,R,0.6,0.67
21,ie1iri1s,above,0.6,0.66,L,L,0.66,0.6
22,ie1iri1s,above,0.6,0.65,R,R,0.6,0.65
23,ie1iri1s,above,0.6,0.64,L,L,0.64,0.6
24,ie1iri1s,above,0.6,0.63,L,R,0.6,0.63
25,ie1iri1s,above,0.6,0.66,R,L,0.66,0.6
26,ie1iri1s,above,0.6,0.69,L,L,0.69,0.6
27,ie1iri1s,above,0.6,0.68,R,R,0.6,0.68
28,ie1iri1s,above,0.6,0.67,R,R,0.6,0.67
29,ie1iri1s,above,0.6,0.66,L,L,0.66,0.6
30,ie1iri1s,above,0.6,0.65,R,L,0.65,0.6
31,ie1iri1s,above,0.6,0.68,L,L,0.68,0.6
32,ie1iri1s,above,0.6,0.67,R,R,0.6,0.67
33,ie1iri1s,above,0.6,0.66,L,L,0.66,0.6
34,ie1iri1s,above,0.6,0.65,R,R,0.6,0.65
35,ie1iri1s,above,0.6,0.64,R,R,0.6,0.64
36,ie1iri1s,above,0.6,0.63,R,L,0.63,0.6
37,ie1iri1s,above,0.6,0.66,R,R,0.6,0.66
38,ie1iri1s,above,0.6,0.65,R,R,0.6,0.65
39,ie1iri1s,above,0.6,0.64,R,R,0.6,0.64
40,ie1iri1s,above,0.6,0.63,R,R,0.6,0.63
41,ie1iri1s,above,0.6,0.62,L,L,0.62,0.6
42,ie1iri1s,above,0.6,0.61,R,L,0.61,0.6
43,ie1iri1s,above,0.6,0.64,L,L,0.64,0.6
44,ie1iri1s,above,0.6,0.63,L,R,0.6,0.63
45,ie1iri1s,above,0.6,0.66,R,R,0.6,0.66
46,ie1iri1s,above,0.6,0.65,L,L,0.65,0.6
47,ie1iri1s,above,0.6,0.64,L,R,0.6,0.64
48,ie1iri1s,above,0.6,0.67,L,R,0.6,0.67
49,ie1iri1s,above,0.6,0.7,L,L,0.7,0.6
50,ie1iri1s,above,0.6,0.69,L,L,0.69,0.6
1,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
2,ie1iri1s,below,0.6,0.51,L,L,0.6,0.51
3,ie1iri1s,below,0.6,0.52,R,R,0.52,0.6
4,ie1iri1s,below,0.6,0.53,R,R,0.53,0.6
5,ie1iri1s,below,0.6,0.54,L,L,0.6,0.54
6,ie1iri1s,below,0.6,0.55,R,L,0.6,0.55
7,ie1iri1s,below,0.6,0.52,L,R,0.52,0.6
8,ie1iri1s,below,0.6,0.49,L,L,0.6,0.49
9,ie1iri1s,below,0.6,0.5,L,L,0.6,0.5
10,ie1iri1s,below,0.6,0.51,L,L,0.6,0.51
11,ie1iri1s,below,0.6,0.52,R,R,0.52,0.6
12,ie1iri1s,below,0.6,0.53,R,R,0.53,0.6
13,ie1iri1s,below,0.6,0.54,L,R,0.54,0.6
14,ie1iri1s,below,0.6,0.51,L,L,0.6,0.51
15,ie1iri1s,below,0.6,0.52,R,R,0.52,0.6
16,ie1iri1s,below,0.6,0.53,R,R,0.53,0.6
17,ie1iri1s,below,0.6,0.54,R,R,0.54,0.6
18,ie1iri1s,below,0.6,0.55,R,R,0.55,0.6
19,ie1iri1s,below,0.6,0.56,R,R,0.56,0.6
20,ie1iri1s,below,0.6,0.57,R,R,0.57,0.6
21,ie1iri1s,below,0.6,0.58,L,R,0.58,0.6
22,ie1iri1s,below,0.6,0.55,L,R,0.55,0.6
23,ie1iri1s,below,0.6,0.52,R,L,0.6,0.52
24,ie1iri1s,below,0.6,0.49,R,R,0.49,0.6
25,ie1iri1s,below,0.6,0.5,R,L,0.6,0.5
26,ie1iri1s,below,0.6,0.47,R,R,0.47,0.6
27,ie1iri1s,below,0.6,0.48,R,R,0.48,0.6
28,ie1iri1s,below,0.6,0.49,R,R,0.49,0.6
29,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
30,ie1iri1s,below,0.6,0.51,R,L,0.6,0.51
31,ie1iri1s,below,0.6,0.48,L,L,0.6,0.48
32,ie1iri1s,below,0.6,0.49,R,R,0.49,0.6
33,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
34,ie1iri1s,below,0.6,0.51,R,R,0.51,0.6
35,ie1iri1s,below,0.6,0.52,R,L,0.6,0.52
36,ie1iri1s,below,0.6,0.49,L,L,0.6,0.49
37,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
38,ie1iri1s,below,0.6,0.51,R,L,0.6,0.51
39,ie1iri1s,below,0.6,0.48,L,R,0.48,0.6
40,ie1iri1s,below,0.6,0.45,L,L,0.6,0.45
41,ie1iri1s,below,0.6,0.46,R,R,0.46,0.6
42,ie1iri1s,below,0.6,0.47,L,L,0.6,0.47
43,ie1iri1s,below,0.6,0.48,L,L,0.6,0.48
44,ie1iri1s,below,0.6,0.49,R,R,0.49,0.6
45,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
46,ie1iri1s,below,0.6,0.51,R,R,0.51,0.6
47,ie1iri1s,below,0.6,0.52,R,L,0.6,0.52
48,ie1iri1s,below,0.6,0.49,R,R,0.49,0.6
49,ie1iri1s,below,0.6,0.5,R,R,0.5,0.6
50,ie1iri1s,below,0.6,0.51,R,R,0.51,0.6
1,ie1iri1s,below,0.3,0.2,L,R,0.2,0.3
2,ie1iri1s,below,0.3,0.17,R,R,0.17,0.3
3,ie1iri1s,below,0.3,0.18,R,L,0.3,0.18
4,ie1iri1s,below,0.3,0.15,L,R,0.15,0.3
5,ie1iri1s,below,0.3,0.12,L,L,0.3,0.12
6,ie1iri1s,below,0.3,0.13,L,L,0.3,0.13
7,ie1iri1s,below,0.3,0.14,L,R,0.14,0.3
8,ie1iri1s,below,0.3,0.11,R,R,0.11,0.3
9,ie1iri1s,below,0.3,0.12,R,R,0.12,0.3
10,ie1iri1s,below,0.3,0.13,L,L,0.3,0.13
11,ie1iri1s,below,0.3,0.14,R,R,0.14,0.3
12,ie1iri1s,below,0.3,0.15,R,L,0.3,0.15
13,ie1iri1s,below,0.3,0.12,L,L,0.3,0.12
14,ie1iri1s,below,0.3,0.13,L,L,0.3,0.13
15,ie1iri1s,below,0.3,0.14,L,L,0.3,0.14
16,ie1iri1s,below,0.3,0.15,L,R,0.15,0.3
17,ie1iri1s,below,0.3,0.12,R,L,0.3,0.12
18,ie1iri1s,below,0.3,0.09,L,L,0.3,0.09
19,ie1iri1s,below,0.3,0.1,L,R,0.1,0.3
20,ie1iri1s,below,0.3,0.07,L,L,0.3,0.07
21,ie1iri1s,below,0.3,0.08,L,R,0.08,0.3
22,ie1iri1s,below,0.3,0.05,L,R,0.05,0.3
23,ie1iri1s,below,0.3,0.02,L,R,0.02,0.3
24,ie1iri1s,below,0.3,0,R,R,0,0.3
25,ie1iri1s,below,0.3,0.01,L,L,0.3,0.01
26,ie1iri1s,below,0.3,0.02,L,R,0.02,0.3
27,ie1iri1s,below,0.3,0,R,R,0,0.3
28,ie1iri1s,below,0.3,0.01,R,L,0.3,0.01
29,ie1iri1s,below,0.3,0,L,R,0,0.3
30,ie1iri1s,below,0.3,0,L,R,0,0.3
31,ie1iri1s,below,0.3,0,L,R,0,0.3
32,ie1iri1s,below,0.3,0,L,L,0.3,0
33,ie1iri1s,below,0.3,0.01,L,L,0.3,0.01
34,ie1iri1s,below,0.3,0.02,L,L,0.3,0.02
35,ie1iri1s,below,0.3,0.03,R,R,0.03,0.3
36,ie1iri1s,below,0.3,0.04,R,R,0.04,0.3
37,ie1iri1s,below,0.3,0.05,L,L,0.3,0.05
38,ie1iri1s,below,0.3,0.06,L,R,0.06,0.3
39,ie1iri1s,below,0.3,0.03,L,R,0.03,0.3
40,ie1iri1s,below,0.3,5.55E-17,L,L,0.3,5.55E-17
41,ie1iri1s,below,0.3,0.01,R,R,0.01,0.3
42,ie1iri1s,below,0.3,0.02,L,L,0.3,0.02
43,ie1iri1s,below,0.3,0.03,L,R,0.03,0.3
44,ie1iri1s,below,0.3,5.55E-17,L,R,5.55E-17,0.3
45,ie1iri1s,below,0.3,0,L,R,0,0.3
46,ie1iri1s,below,0.3,0,L,L,0.3,0
47,ie1iri1s,below,0.3,0.01,L,L,0.3,0.01
48,ie1iri1s,below,0.3,0.02,L,R,0.02,0.3
49,ie1iri1s,below,0.3,0,R,L,0.3,0
50,ie1iri1s,below,0.3,0,L,L,0.3,0
1,ie1iekbv,below,0.3,0.2,R,L,0.3,0.2
2,ie1iekbv,below,0.3,0.17,L,L,0.3,0.17
3,ie1iekbv,below,0.3,0.18,R,L,0.3,0.18
4,ie1iekbv,below,0.3,0.15,L,L,0.3,0.15
5,ie1iekbv,below,0.3,0.16,L,L,0.3,0.16
6,ie1iekbv,below,0.3,0.17,L,L,0.3,0.17
7,ie1iekbv,below,0.3,0.18,L,L,0.3,0.18
8,ie1iekbv,below,0.3,0.19,R,R,0.19,0.3
9,ie1iekbv,below,0.3,0.2,R,L,0.3,0.2
10,ie1iekbv,below,0.3,0.17,R,L,0.3,0.17
11,ie1iekbv,below,0.3,0.14,R,L,0.3,0.14
12,ie1iekbv,below,0.3,0.11,R,R,0.11,0.3
13,ie1iekbv,below,0.3,0.12,L,L,0.3,0.12
14,ie1iekbv,below,0.3,0.13,R,R,0.13,0.3
15,ie1iekbv,below,0.3,0.14,R,R,0.14,0.3
16,ie1iekbv,below,0.3,0.15,R,R,0.15,0.3
17,ie1iekbv,below,0.3,0.16,R,R,0.16,0.3
18,ie1iekbv,below,0.3,0.17,R,R,0.17,0.3
19,ie1iekbv,below,0.3,0.18,L,L,0.3,0.18
20,ie1iekbv,below,0.3,0.19,R,L,0.3,0.19
21,ie1iekbv,below,0.3,0.16,L,R,0.16,0.3
22,ie1iekbv,below,0.3,0.13,R,R,0.13,0.3
23,ie1iekbv,below,0.3,0.14,R,R,0.14,0.3
24,ie1iekbv,below,0.3,0.15,R,R,0.15,0.3
25,ie1iekbv,below,0.3,0.16,L,L,0.3,0.16
26,ie1iekbv,below,0.3,0.17,R,R,0.17,0.3
27,ie1iekbv,below,0.3,0.18,L,L,0.3,0.18
28,ie1iekbv,below,0.3,0.19,R,L,0.3,0.19
29,ie1iekbv,below,0.3,0.16,R,L,0.3,0.16
30,ie1iekbv,below,0.3,0.13,R,R,0.13,0.3
31,ie1iekbv,below,0.3,0.14,L,L,0.3,0.14
32,ie1iekbv,below,0.3,0.15,R,R,0.15,0.3
33,ie1iekbv,below,0.3,0.16,L,L,0.3,0.16
34,ie1iekbv,below,0.3,0.17,L,R,0.17,0.3
35,ie1iekbv,below,0.3,0.14,R,R,0.14,0.3
36,ie1iekbv,below,0.3,0.15,R,R,0.15,0.3
37,ie1iekbv,below,0.3,0.16,R,R,0.16,0.3
38,ie1iekbv,below,0.3,0.17,L,L,0.3,0.17
39,ie1iekbv,below,0.3,0.18,L,L,0.3,0.18
40,ie1iekbv,below,0.3,0.19,R,L,0.3,0.19
41,ie1iekbv,below,0.3,0.16,R,R,0.16,0.3
42,ie1iekbv,below,0.3,0.17,R,R,0.17,0.3
43,ie1iekbv,below,0.3,0.18,L,L,0.3,0.18
44,ie1iekbv,below,0.3,0.19,R,R,0.19,0.3
45,ie1iekbv,below,0.3,0.2,L,L,0.3,0.2
46,ie1iekbv,below,0.3,0.21,L,R,0.21,0.3
47,ie1iekbv,below,0.3,0.18,L,R,0.18,0.3
48,ie1iekbv,below,0.3,0.15,L,L,0.3,0.15
49,ie1iekbv,below,0.3,0.16,R,L,0.3,0.16
50,ie1iekbv,below,0.3,0.13,L,L,0.3,0.13
1,ie1iekbv,below,0.6,0.5,L,R,0.5,0.6
2,ie1iekbv,below,0.6,0.47,R,R,0.47,0.6
3,ie1iekbv,below,0.6,0.48,L,L,0.6,0.48
4,ie1iekbv,below,0.6,0.49,L,L,0.6,0.49
5,ie1iekbv,below,0.6,0.5,L,L,0.6,0.5
6,ie1iekbv,below,0.6,0.51,L,L,0.6,0.51
7,ie1iekbv,below,0.6,0.52,L,L,0.6,0.52
8,ie1iekbv,below,0.6,0.53,R,R,0.53,0.6
9,ie1iekbv,below,0.6,0.54,L,L,0.6,0.54
10,ie1iekbv,below,0.6,0.55,L,R,0.55,0.6
11,ie1iekbv,below,0.6,0.52,L,L,0.6,0.52
12,ie1iekbv,below,0.6,0.53,L,L,0.6,0.53
13,ie1iekbv,below,0.6,0.54,L,R,0.54,0.6
14,ie1iekbv,below,0.6,0.51,R,R,0.51,0.6
15,ie1iekbv,below,0.6,0.52,L,R,0.52,0.6
16,ie1iekbv,below,0.6,0.49,L,L,0.6,0.49
17,ie1iekbv,below,0.6,0.5,R,R,0.5,0.6
18,ie1iekbv,below,0.6,0.51,R,R,0.51,0.6
19,ie1iekbv,below,0.6,0.52,R,R,0.52,0.6
20,ie1iekbv,below,0.6,0.53,L,L,0.6,0.53
21,ie1iekbv,below,0.6,0.54,L,L,0.6,0.54
